date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2021-06-27,Bhakra,0.7892246782175896,-0.8219691619019953,0.0,0.0,0.0,37173.27836582157,0.5731884553753785,,model,
2021-06-28,Bhakra,0.7945516597119269,-0.8193606767590349,0.0,0.0,0.0,36537.25552157172,0.0648478567465216,,model,
2021-06-29,Bhakra,0.798322563269112,-0.8176733549675119,0.0,0.0,0.0,36590.109492246746,0.7811725560624259,,model,
2021-06-30,Bhakra,0.8022227780584359,-0.8158221579961538,0.0,0.0,0.0,36361.8250462121,0.2737774086337045,,model,
2021-07-01,Bhakra,0.78,-0.820085265979154,0.0,0.0,0.0,37453.10842515808,1.6110981621473992,,cwc,0.025564477704662192
2021-07-02,Bhakra,0.79778,-0.8164728403084786,0.0,0.0,0.0,39804.68003355315,3.200333127622574,,cwc,-0.011768393125580645
2021-07-03,Bhakra,0.81429,-0.8143212891189723,0.0,0.0,0.0,38106.522179242005,0.486319055389432,,cwc,-0.004745095534874233
2021-07-04,Bhakra,0.82761,-0.8102428763933578,0.0,0.0,0.0,38408.62486638138,1.5888573812714133,,cwc,-0.005709767013713618
2021-07-05,Bhakra,0.8405,-0.8053860490985509,0.0,0.0,0.0,37586.03447731101,0.4524214407816343,,cwc,-0.004540649967113897
2021-07-06,Bhakra,0.85146,-0.797604628788615,0.0,0.0,0.0,36845.28791616317,0.6004563431343919,,cwc,-0.004623179497016738
2021-07-07,Bhakra,0.87226,-0.783737354498901,0.0,0.0,0.0,37022.84107942042,0.7236252911366424,,cwc,-0.016275471918970608
2021-07-08,Bhakra,0.88946,-0.7682752713689173,0.0,0.0,0.0,40180.701549856254,3.978630358841377,,cwc,-0.01224107469171043
2021-07-09,Bhakra,0.9021448695115131,-0.7584497758405719,0.0,0.0,0.0,42093.56162700612,3.8837864694195696,,model,
2021-07-10,Bhakra,0.9195096957098376,-0.7519233923297058,0.0,0.0,0.0,47451.294639940825,7.997949225109538,,model,
2021-07-11,Bhakra,0.95132,-0.7471574435239745,0.0,0.0,0.0,53907.82691582141,9.773626780324571,,cwc,-0.0013373795228123209
2021-07-12,Bhakra,0.9975893187425662,-0.7441899607224269,0.0,0.0,0.0,58496.84287760533,10.109249289095922,,model,
2021-07-13,Bhakra,1.055086011715366,-0.741971700856048,0.0,0.0,0.0,53109.18552811753,3.685748923495807,,model,
2021-07-14,Bhakra,1.0994013939691125,-0.7328431550181095,0.0,0.0,0.0,47027.29682076268,2.409047570782477,,model,
2021-07-15,Bhakra,1.3,-0.6809879572104571,0.0,0.0,0.0,43235.315164640604,1.6486590811785702,,cwc,-0.17116302395930472
2021-07-16,Bhakra,1.12718,-0.7137232798816212,0.0,0.0,0.0,40466.48957325982,1.7041012734997611,,cwc,0.192978212482545
2021-07-17,Bhakra,1.15123,-0.7003732598183674,0.0,0.0,0.0,39085.302610055296,1.2609974197646274,,cwc,-0.010665928499216992
2021-07-18,Bhakra,1.17794,-0.6848336042667809,0.0,0.0,0.0,51824.363906656305,13.3260847773955,,cwc,-0.01670510674722392
2021-07-19,Bhakra,1.21891,-0.6760150855275076,0.0,0.0,0.0,60630.387397892126,12.8105535423338,,cwc,0.0002019690942871577
2021-07-20,Bhakra,1.21892,-0.6850707251118111,0.0,0.0,0.0,53525.4970395153,3.776792162683865,,cwc,0.0627065708214729
2021-07-21,Bhakra,1.36799,-0.6560357310694479,0.0,0.0,0.0,55247.086868103994,7.187120133852172,,cwc,-0.10373608018313729
2021-07-22,Bhakra,1.43549,-0.6453688945626689,0.0,0.0,0.0,56815.24284939488,7.550832404992361,,cwc,-0.017954080609046352
2021-07-23,Bhakra,1.49184,-0.6317963411906016,0.0,0.0,0.0,51335.3829841248,4.126637901905302,,cwc,-0.0029674685336142925
2021-07-24,Bhakra,1.54032,-0.6173257149515515,0.0,0.0,0.0,43932.295170331876,1.0018644692568694,,cwc,-0.008504359673018103
2021-07-25,Bhakra,1.58462,-0.5996595108479804,0.0,0.0,0.0,46121.23259186578,5.537962751526703,,cwc,-0.022436573279794425
2021-07-26,Bhakra,1.63008,-0.5815445171785347,0.0,0.0,0.0,47321.73803446763,5.198351654812697,,cwc,-0.018241172513532966
2021-07-27,Bhakra,1.70731,-0.4662953940214484,0.0,0.0,0.0,58803.95209644752,14.136425419853971,,cwc,-0.04707404525536507
2021-07-28,Bhakra,1.77967,-0.4578217550240481,0.0,0.0,0.0,58196.42400182713,7.2971154659821345,,cwc,-0.014111941122568306
2021-07-29,Bhakra,1.90605,-0.4393398376717203,0.0,0.0,0.0,58392.87094338479,8.772320540428518,,cwc,-0.06961830450210038
2021-07-30,Bhakra,1.9632923177811126,-0.43555494723884797,0.0,0.0,0.0,60935.016524920604,8.217156572149019,,model,
2021-07-31,Bhakra,2.0267541867752352,-0.5997498571112619,0.0,0.0,0.0,56088.724195686904,5.977499250304508,,model,
2021-08-01,Bhakra,2.078359235470074,-0.5952435310397107,0.0,0.0,0.0,47976.95202320108,1.7600542074782854,,model,
2021-08-02,Bhakra,2.110118220736646,-0.5910238048374683,0.0,0.0,0.0,47434.205911175115,4.950831858877568,,model,
2021-08-03,Bhakra,2.140549336638093,-0.5868931125679387,0.0,0.0,0.0,43370.52143648228,1.7889435647991965,,model,
2021-08-04,Bhakra,2.1610383414789305,-0.5789990069088737,0.0,0.0,0.0,40831.27580353173,1.9904980862847543,,model,
2021-08-05,Bhakra,2.41476,-0.5290425663213891,0.0,0.0,0.0,44966.79203779993,5.653761600404553,,cwc,-0.23944510994994994
2021-08-06,Bhakra,2.4391544014580995,-0.5256263056049719,0.0,0.0,0.0,44332.652384598194,3.844544481757346,,model,
2021-08-07,Bhakra,2.461997332348213,-0.523167529361475,0.0,0.0,0.0,44135.65317678345,3.70732049446826,,model,
2021-08-08,Bhakra,2.484358289793995,-0.5212838444105533,0.0,0.0,0.0,52462.69696591524,10.465224113633129,,model,
2021-08-09,Bhakra,2.52709198894098,-0.5185825577421733,0.0,0.0,0.0,47661.614454345756,2.5269136395113128,,model,
2021-08-10,Bhakra,2.5580794770229978,-0.5161099971270237,0.0,0.0,0.0,42554.88002981907,1.4124131816024572,,model,
2021-08-11,Bhakra,2.576572953544356,-0.5138722919955429,0.0,0.0,0.0,40436.32054454121,0.8094781417605632,,model,
2021-08-12,Bhakra,2.72,-0.4886078748770193,0.0,0.0,0.0,39163.85592788811,1.814272626114401,,cwc,-0.1301167857627572
