date,dam,level_value,level_unit,storage_value,storage_unit,pct_capacity,source_url
2020-09-16,Pong,419.323,m,4.76262,BCM,77.35,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-17,Pong,419.255,m,4.74789,BCM,77.11,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-18,Pong,419.182,m,4.73181,BCM,76.85,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-19,Pong,419.109,m,4.71573,BCM,76.59,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-20,Pong,419.048,m,4.70234,BCM,76.37,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-21,Pong,418.978,m,4.68693,BCM,76.12,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-22,Pong,418.911,m,4.67219,BCM,75.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-23,Pong,418.832,m,4.65478,BCM,75.6,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-24,Pong,418.753,m,4.63736,BCM,75.32,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-25,Pong,418.673,m,4.61994,BCM,75.04,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-26,Pong,418.803,m,4.60454,BCM,74.79,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-27,Pong,418.533,m,4.58913,BCM,74.54,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-28,Pong,418.463,m,4.57372,BCM,74.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-29,Pong,418.405,m,4.561,BCM,74.08,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2020-09-30,Pong,418.35,m,4.54894,BCM,73.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-01,Pong,395.169,m,0.80653,BCM,13.1,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-02,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-03,Pong,394.85,m,0.773,BCM,12.55,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-04,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-05,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-06,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-07,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-08,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-09,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-10,Pong,393.77,m,0.73138,BCM,11.88,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-11,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-12,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-13,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-14,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-15,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-16,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-17,Pong,393.32,m,0.624,BCM,10.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-18,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-19,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-20,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-21,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-22,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-23,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-24,Pong,392.01,m,0.512,BCM,8.32,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-25,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-26,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-27,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-28,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-29,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-06-30,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-01,Pong,390.016,m,0.35,BCM,5.68,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-02,Pong,389.75,m,0.3308,BCM,5.37,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-03,Pong,389.79,m,0.33349,BCM,5.42,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-04,Pong,389.72,m,0.32937,BCM,5.35,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-05,Pong,389.52,m,0.31724,BCM,5.15,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-06,Pong,389.45,m,0.31332,BCM,5.09,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-07,Pong,389.45,m,0.31332,BCM,5.09,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-08,Pong,389.42,m,0.31135,BCM,5.06,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-09,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-10,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-11,Pong,389.57,m,0.32045,BCM,5.2,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-12,Pong,389.88,m,0.33865,BCM,5.5,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-13,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-14,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-15,Pong,394.731,m,0.765,BCM,12.42,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-16,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-17,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-18,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-19,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-20,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-21,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-22,Pong,399.71,m,1.30923,BCM,21.26,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-23,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-24,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-25,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-26,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-27,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-28,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-29,Pong,402.36,m,1.67045,BCM,27.13,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-30,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-07-31,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-01,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-02,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-03,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-04,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-05,Pong,405.56,m,2.14362,BCM,34.82,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-06,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-07,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-08,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-09,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-10,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-11,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-12,Pong,406.651,m,2.33,BCM,37.84,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-13,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-14,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-15,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-16,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-17,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-18,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-19,Pong,406.895,m,2.37,BCM,38.49,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-20,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-21,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-22,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-23,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-24,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-25,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-26,Pong,407.566,m,2.48,BCM,40.28,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-27,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-28,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-29,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-30,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-08-31,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-01,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-02,Pong,409.91,m,2.88729,BCM,46.89,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-03,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-04,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-05,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-06,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-07,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-08,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-09,Pong,410.041,m,2.91,BCM,47.26,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-10,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-11,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-12,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-13,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-14,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-15,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-16,Pong,411.684,m,3.2,BCM,51.97,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-17,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-18,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
2021-09-19,Pong,,m,,BCM,,https://www.data.gov.in/resource/daily-data-reservoir-level-central-water-commission-cwc
