date,district,acq_fraction,bbox_fraction,era
2024-06-29,Bathinda,1.0,0.80356,reliable
2024-06-29,Faridkot,1.0,0.80356,reliable
2024-06-29,Fatehgarh Sahib,0.18949,0.80356,reliable
2024-06-29,Firozpur,1.0,0.80356,reliable
2024-06-29,Gurdaspur,1.0,0.80356,reliable
2024-06-29,Hoshiarpur,1.0,0.80356,reliable
2024-06-29,Jalandhar,1.0,0.80356,reliable
2024-06-29,Kapurthala,1.0,0.80356,reliable
2024-06-29,Ludhiana,0.98103,0.80356,reliable
2024-06-29,Mansa,1.0,0.80356,reliable
2024-06-29,Moga,1.0,0.80356,reliable
2024-06-29,Muktsar,1.0,0.80356,reliable
2024-06-29,Nawanshahr,0.83993,0.80356,reliable
2024-06-29,Patiala,0.20751,0.80356,reliable
2024-06-29,Rupnagar,0.11283,0.80356,reliable
2024-06-29,Sahibzada Ajit Singh Nagar,0.0,0.80356,reliable
2024-06-29,Sangrur,0.9887,0.80356,reliable
2024-06-29,Tarn Taran,1.0,0.80356,reliable
2024-06-30,Amritsar,0.0,0.0,reliable
2024-06-30,Barnala,0.0,0.0,reliable
2024-06-30,Bathinda,0.0,0.0,reliable
2024-06-30,Faridkot,0.0,0.0,reliable
2024-06-30,Fatehgarh Sahib,0.0,0.0,reliable
2024-06-30,Firozpur,0.0,0.0,reliable
2024-06-30,Gurdaspur,0.0,0.0,reliable
2024-06-30,Hoshiarpur,0.0,0.0,reliable
2024-06-30,Jalandhar,0.0,0.0,reliable
2024-06-30,Kapurthala,0.0,0.0,reliable
2024-06-30,Ludhiana,0.0,0.0,reliable
2024-06-30,Mansa,0.0,0.0,reliable
2024-06-30,Moga,0.0,0.0,reliable
2024-06-30,Muktsar,0.0,0.0,reliable
2024-06-30,Nawanshahr,0.0,0.0,reliable
2024-06-30,Patiala,0.0,0.0,reliable
2024-06-30,Rupnagar,0.0,0.0,reliable
2024-06-30,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-06-30,Sangrur,0.0,0.0,reliable
2024-06-30,Tarn Taran,0.0,0.0,reliable
2024-07-01,Amritsar,0.0,0.0,reliable
2024-07-01,Barnala,0.0,0.0,reliable
2024-07-01,Bathinda,0.0,0.0,reliable
2024-07-01,Faridkot,0.0,0.0,reliable
2024-07-01,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-01,Firozpur,0.0,0.0,reliable
2024-07-01,Gurdaspur,0.0,0.0,reliable
2024-07-01,Hoshiarpur,0.0,0.0,reliable
2024-07-01,Jalandhar,0.0,0.0,reliable
2024-07-01,Kapurthala,0.0,0.0,reliable
2024-07-01,Ludhiana,0.0,0.0,reliable
2024-07-01,Mansa,0.0,0.0,reliable
2024-07-01,Moga,0.0,0.0,reliable
2024-07-01,Muktsar,0.0,0.0,reliable
2024-07-01,Nawanshahr,0.0,0.0,reliable
2024-07-01,Patiala,0.0,0.0,reliable
2024-07-01,Rupnagar,0.0,0.0,reliable
2024-07-01,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-01,Sangrur,0.0,0.0,reliable
2024-07-01,Tarn Taran,0.0,0.0,reliable
2024-07-02,Amritsar,0.0,0.0,reliable
2024-07-02,Barnala,0.0,0.0,reliable
2024-07-02,Bathinda,0.0,0.0,reliable
2024-07-02,Faridkot,0.0,0.0,reliable
2024-07-02,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-02,Firozpur,0.0,0.0,reliable
2024-07-02,Gurdaspur,0.0,0.0,reliable
2024-07-02,Hoshiarpur,0.0,0.0,reliable
2024-07-02,Jalandhar,0.0,0.0,reliable
2024-07-02,Kapurthala,0.0,0.0,reliable
2024-07-02,Ludhiana,0.0,0.0,reliable
2024-07-02,Mansa,0.0,0.0,reliable
2024-07-02,Moga,0.0,0.0,reliable
2024-07-02,Muktsar,0.0,0.0,reliable
2024-07-02,Nawanshahr,0.0,0.0,reliable
2024-07-02,Patiala,0.0,0.0,reliable
2024-07-02,Rupnagar,0.0,0.0,reliable
2024-07-02,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-02,Sangrur,0.0,0.0,reliable
2024-07-02,Tarn Taran,0.0,0.0,reliable
2024-07-03,Amritsar,1.0,0.65263,reliable
2024-07-03,Barnala,1.0,0.65263,reliable
2024-07-03,Bathinda,1.0,0.65263,reliable
2024-07-03,Faridkot,1.0,0.65263,reliable
2024-07-03,Fatehgarh Sahib,0.0,0.65263,reliable
2024-07-03,Firozpur,1.0,0.65263,reliable
2024-07-03,Gurdaspur,0.87577,0.65263,reliable
2024-07-03,Hoshiarpur,0.29045,0.65263,reliable
2024-07-03,Jalandhar,0.96471,0.65263,reliable
2024-07-03,Kapurthala,0.96412,0.65263,reliable
2024-07-03,Ludhiana,0.58767,0.65263,reliable
2024-07-03,Mansa,1.0,0.65263,reliable
2024-07-03,Moga,1.0,0.65263,reliable
2024-07-03,Muktsar,1.0,0.65263,reliable
2024-07-03,Nawanshahr,0.01565,0.65263,reliable
2024-07-03,Patiala,0.05795,0.65263,reliable
2024-07-03,Rupnagar,0.0,0.65263,reliable
2024-07-03,Sahibzada Ajit Singh Nagar,0.0,0.65263,reliable
2024-07-03,Sangrur,0.90066,0.65263,reliable
2024-07-03,Tarn Taran,1.0,0.65263,reliable
2024-07-04,Amritsar,0.0,0.14363,reliable
2024-07-04,Barnala,0.0,0.14363,reliable
2024-07-04,Bathinda,0.0,0.14363,reliable
2024-07-04,Faridkot,0.0,0.14363,reliable
2024-07-04,Fatehgarh Sahib,0.0,0.14363,reliable
2024-07-04,Firozpur,0.20887,0.14363,reliable
2024-07-04,Gurdaspur,0.0,0.14363,reliable
2024-07-04,Hoshiarpur,0.0,0.14363,reliable
2024-07-04,Jalandhar,0.0,0.14363,reliable
2024-07-04,Kapurthala,0.0,0.14363,reliable
2024-07-04,Ludhiana,0.0,0.14363,reliable
2024-07-04,Mansa,0.0,0.14363,reliable
2024-07-04,Moga,0.0,0.14363,reliable
2024-07-04,Muktsar,0.0,0.14363,reliable
2024-07-04,Nawanshahr,0.0,0.14363,reliable
2024-07-04,Patiala,0.0,0.14363,reliable
2024-07-04,Rupnagar,0.0,0.14363,reliable
2024-07-04,Sahibzada Ajit Singh Nagar,0.0,0.14363,reliable
2024-07-04,Sangrur,0.0,0.14363,reliable
2024-07-04,Tarn Taran,0.0,0.14363,reliable
2024-07-05,Amritsar,0.0,0.0,reliable
2024-07-05,Barnala,0.0,0.0,reliable
2024-07-05,Bathinda,0.0,0.0,reliable
2024-07-05,Faridkot,0.0,0.0,reliable
2024-07-05,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-05,Firozpur,0.0,0.0,reliable
2024-07-05,Gurdaspur,0.0,0.0,reliable
2024-07-05,Hoshiarpur,0.0,0.0,reliable
2024-07-05,Jalandhar,0.0,0.0,reliable
2024-07-05,Kapurthala,0.0,0.0,reliable
2024-07-05,Ludhiana,0.0,0.0,reliable
2024-07-05,Mansa,0.0,0.0,reliable
2024-07-05,Moga,0.0,0.0,reliable
2024-07-05,Muktsar,0.0,0.0,reliable
2024-07-05,Nawanshahr,0.0,0.0,reliable
2024-07-05,Patiala,0.0,0.0,reliable
2024-07-05,Rupnagar,0.0,0.0,reliable
2024-07-05,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-05,Sangrur,0.0,0.0,reliable
2024-07-05,Tarn Taran,0.0,0.0,reliable
2024-07-06,Amritsar,0.0,0.0,reliable
2024-07-06,Barnala,0.0,0.0,reliable
2024-07-06,Bathinda,0.0,0.0,reliable
2024-07-06,Faridkot,0.0,0.0,reliable
2024-07-06,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-06,Firozpur,0.0,0.0,reliable
2024-07-06,Gurdaspur,0.0,0.0,reliable
2024-07-06,Hoshiarpur,0.0,0.0,reliable
2024-07-06,Jalandhar,0.0,0.0,reliable
2024-07-06,Kapurthala,0.0,0.0,reliable
2024-07-06,Ludhiana,0.0,0.0,reliable
2024-07-06,Mansa,0.0,0.0,reliable
2024-07-06,Moga,0.0,0.0,reliable
2024-07-06,Muktsar,0.0,0.0,reliable
2024-07-06,Nawanshahr,0.0,0.0,reliable
2024-07-06,Patiala,0.0,0.0,reliable
2024-07-06,Rupnagar,0.0,0.0,reliable
2024-07-06,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-06,Sangrur,0.0,0.0,reliable
2024-07-06,Tarn Taran,0.0,0.0,reliable
2024-07-07,Amritsar,0.0,0.0,reliable
2024-07-07,Barnala,0.0,0.0,reliable
2024-07-07,Bathinda,0.0,0.0,reliable
2024-07-07,Faridkot,0.0,0.0,reliable
2024-07-07,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-07,Firozpur,0.0,0.0,reliable
2024-07-07,Gurdaspur,0.0,0.0,reliable
2024-07-07,Hoshiarpur,0.0,0.0,reliable
2024-07-07,Jalandhar,0.0,0.0,reliable
2024-07-07,Kapurthala,0.0,0.0,reliable
2024-07-07,Ludhiana,0.0,0.0,reliable
2024-07-07,Mansa,0.0,0.0,reliable
2024-07-07,Moga,0.0,0.0,reliable
2024-07-07,Muktsar,0.0,0.0,reliable
2024-07-07,Nawanshahr,0.0,0.0,reliable
2024-07-07,Patiala,0.0,0.0,reliable
2024-07-07,Rupnagar,0.0,0.0,reliable
2024-07-07,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-07,Sangrur,0.0,0.0,reliable
2024-07-07,Tarn Taran,0.0,0.0,reliable
2024-07-08,Amritsar,0.0,0.01962,reliable
2024-07-08,Barnala,0.0,0.01962,reliable
2024-07-08,Bathinda,0.0,0.01962,reliable
2024-07-08,Faridkot,0.0,0.01962,reliable
2024-07-08,Fatehgarh Sahib,0.0,0.01962,reliable
2024-07-08,Firozpur,0.04748,0.01962,reliable
2024-07-08,Gurdaspur,0.0,0.01962,reliable
2024-07-08,Hoshiarpur,0.0,0.01962,reliable
2024-07-08,Jalandhar,0.0,0.01962,reliable
2024-07-08,Kapurthala,0.0,0.01962,reliable
2024-07-08,Ludhiana,0.0,0.01962,reliable
2024-07-08,Mansa,0.0,0.01962,reliable
2024-07-08,Moga,0.0,0.01962,reliable
2024-07-08,Muktsar,0.0,0.01962,reliable
2024-07-08,Nawanshahr,0.0,0.01962,reliable
2024-07-08,Patiala,0.0,0.01962,reliable
2024-07-08,Rupnagar,0.0,0.01962,reliable
2024-07-08,Sahibzada Ajit Singh Nagar,0.0,0.01962,reliable
2024-07-08,Sangrur,0.0,0.01962,reliable
2024-07-08,Tarn Taran,0.0,0.01962,reliable
2024-07-09,Amritsar,0.0,0.0,reliable
2024-07-09,Barnala,0.0,0.0,reliable
2024-07-09,Bathinda,0.0,0.0,reliable
2024-07-09,Faridkot,0.0,0.0,reliable
2024-07-09,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-09,Firozpur,0.0,0.0,reliable
2024-07-09,Gurdaspur,0.0,0.0,reliable
2024-07-09,Hoshiarpur,0.0,0.0,reliable
2024-07-09,Jalandhar,0.0,0.0,reliable
2024-07-09,Kapurthala,0.0,0.0,reliable
2024-07-09,Ludhiana,0.0,0.0,reliable
2024-07-09,Mansa,0.0,0.0,reliable
2024-07-09,Moga,0.0,0.0,reliable
2024-07-09,Muktsar,0.0,0.0,reliable
2024-07-09,Nawanshahr,0.0,0.0,reliable
2024-07-09,Patiala,0.0,0.0,reliable
2024-07-09,Rupnagar,0.0,0.0,reliable
2024-07-09,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-09,Sangrur,0.0,0.0,reliable
2024-07-09,Tarn Taran,0.0,0.0,reliable
2024-07-10,Amritsar,0.26918,0.57318,reliable
2024-07-10,Barnala,0.9709,0.57318,reliable
2024-07-10,Bathinda,0.00476,0.57318,reliable
2024-07-10,Faridkot,0.0,0.57318,reliable
2024-07-10,Fatehgarh Sahib,1.0,0.57318,reliable
2024-07-10,Firozpur,0.0,0.57318,reliable
2024-07-10,Gurdaspur,0.96551,0.57318,reliable
2024-07-10,Hoshiarpur,1.0,0.57318,reliable
2024-07-10,Jalandhar,0.98118,0.57318,reliable
2024-07-10,Kapurthala,0.92134,0.57318,reliable
2024-07-10,Ludhiana,1.0,0.57318,reliable
2024-07-10,Mansa,0.52579,0.57318,reliable
2024-07-10,Moga,0.34278,0.57318,reliable
2024-07-10,Muktsar,0.0,0.57318,reliable
2024-07-10,Nawanshahr,1.0,0.57318,reliable
2024-07-10,Patiala,1.0,0.57318,reliable
2024-07-10,Rupnagar,1.0,0.57318,reliable
2024-07-10,Sahibzada Ajit Singh Nagar,1.0,0.57318,reliable
2024-07-10,Sangrur,1.0,0.57318,reliable
2024-07-10,Tarn Taran,0.09146,0.57318,reliable
2024-07-11,Amritsar,1.0,0.80326,reliable
2024-07-11,Barnala,1.0,0.80326,reliable
2024-07-11,Bathinda,1.0,0.80326,reliable
2024-07-11,Faridkot,1.0,0.80326,reliable
2024-07-11,Fatehgarh Sahib,0.18746,0.80326,reliable
2024-07-11,Firozpur,1.0,0.80326,reliable
2024-07-11,Gurdaspur,1.0,0.80326,reliable
2024-07-11,Hoshiarpur,1.0,0.80326,reliable
2024-07-11,Jalandhar,1.0,0.80326,reliable
2024-07-11,Kapurthala,1.0,0.80326,reliable
2024-07-11,Ludhiana,0.98071,0.80326,reliable
2024-07-11,Mansa,1.0,0.80326,reliable
2024-07-11,Moga,1.0,0.80326,reliable
2024-07-11,Muktsar,1.0,0.80326,reliable
2024-07-11,Nawanshahr,0.83904,0.80326,reliable
2024-07-11,Patiala,0.20563,0.80326,reliable
2024-07-11,Rupnagar,0.11117,0.80326,reliable
2024-07-11,Sahibzada Ajit Singh Nagar,0.0,0.80326,reliable
2024-07-11,Sangrur,0.98815,0.80326,reliable
2024-07-11,Tarn Taran,1.0,0.80326,reliable
2024-07-12,Amritsar,0.0,0.0,reliable
2024-07-12,Barnala,0.0,0.0,reliable
2024-07-12,Bathinda,0.0,0.0,reliable
2024-07-12,Faridkot,0.0,0.0,reliable
2024-07-12,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-12,Firozpur,0.0,0.0,reliable
2024-07-12,Gurdaspur,0.0,0.0,reliable
2024-07-12,Hoshiarpur,0.0,0.0,reliable
2024-07-12,Jalandhar,0.0,0.0,reliable
2024-07-12,Kapurthala,0.0,0.0,reliable
2024-07-12,Ludhiana,0.0,0.0,reliable
2024-07-12,Mansa,0.0,0.0,reliable
2024-07-12,Moga,0.0,0.0,reliable
2024-07-12,Muktsar,0.0,0.0,reliable
2024-07-12,Nawanshahr,0.0,0.0,reliable
2024-07-12,Patiala,0.0,0.0,reliable
2024-07-12,Rupnagar,0.0,0.0,reliable
2024-07-12,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-12,Sangrur,0.0,0.0,reliable
2024-07-12,Tarn Taran,0.0,0.0,reliable
2024-07-13,Amritsar,0.0,0.0,reliable
2024-07-13,Barnala,0.0,0.0,reliable
2024-07-13,Bathinda,0.0,0.0,reliable
2024-07-13,Faridkot,0.0,0.0,reliable
2024-07-13,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-13,Firozpur,0.0,0.0,reliable
2024-07-13,Gurdaspur,0.0,0.0,reliable
2024-07-13,Hoshiarpur,0.0,0.0,reliable
2024-07-13,Jalandhar,0.0,0.0,reliable
2024-07-13,Kapurthala,0.0,0.0,reliable
2024-07-13,Ludhiana,0.0,0.0,reliable
2024-07-13,Mansa,0.0,0.0,reliable
2024-07-13,Moga,0.0,0.0,reliable
2024-07-13,Muktsar,0.0,0.0,reliable
2024-07-13,Nawanshahr,0.0,0.0,reliable
2024-07-13,Patiala,0.0,0.0,reliable
2024-07-13,Rupnagar,0.0,0.0,reliable
2024-07-13,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-13,Sangrur,0.0,0.0,reliable
2024-07-13,Tarn Taran,0.0,0.0,reliable
2024-07-14,Amritsar,0.0,0.0,reliable
2024-07-14,Barnala,0.0,0.0,reliable
2024-07-14,Bathinda,0.0,0.0,reliable
2024-07-14,Faridkot,0.0,0.0,reliable
2024-07-14,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-14,Firozpur,0.0,0.0,reliable
2024-07-14,Gurdaspur,0.0,0.0,reliable
2024-07-14,Hoshiarpur,0.0,0.0,reliable
2024-07-14,Jalandhar,0.0,0.0,reliable
2024-07-14,Kapurthala,0.0,0.0,reliable
2024-07-14,Ludhiana,0.0,0.0,reliable
2024-07-14,Mansa,0.0,0.0,reliable
2024-07-14,Moga,0.0,0.0,reliable
2024-07-14,Muktsar,0.0,0.0,reliable
2024-07-14,Nawanshahr,0.0,0.0,reliable
2024-07-14,Patiala,0.0,0.0,reliable
2024-07-14,Rupnagar,0.0,0.0,reliable
2024-07-14,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-14,Sangrur,0.0,0.0,reliable
2024-07-14,Tarn Taran,0.0,0.0,reliable
2024-07-15,Amritsar,1.0,0.65198,reliable
2024-07-15,Barnala,1.0,0.65198,reliable
2024-07-15,Bathinda,1.0,0.65198,reliable
2024-07-15,Faridkot,1.0,0.65198,reliable
2024-07-15,Fatehgarh Sahib,0.0,0.65198,reliable
2024-07-15,Firozpur,1.0,0.65198,reliable
2024-07-15,Gurdaspur,0.87473,0.65198,reliable
2024-07-15,Hoshiarpur,0.28628,0.65198,reliable
2024-07-15,Jalandhar,0.96294,0.65198,reliable
2024-07-15,Kapurthala,0.96251,0.65198,reliable
2024-07-15,Ludhiana,0.58508,0.65198,reliable
2024-07-15,Mansa,1.0,0.65198,reliable
2024-07-15,Moga,1.0,0.65198,reliable
2024-07-15,Muktsar,1.0,0.65198,reliable
2024-07-15,Nawanshahr,0.01506,0.65198,reliable
2024-07-15,Patiala,0.05584,0.65198,reliable
2024-07-15,Rupnagar,0.0,0.65198,reliable
2024-07-15,Sahibzada Ajit Singh Nagar,0.0,0.65198,reliable
2024-07-15,Sangrur,0.89719,0.65198,reliable
2024-07-15,Tarn Taran,1.0,0.65198,reliable
2024-07-16,Amritsar,0.0,0.14355,reliable
2024-07-16,Barnala,0.0,0.14355,reliable
2024-07-16,Bathinda,0.0,0.14355,reliable
2024-07-16,Faridkot,0.0,0.14355,reliable
2024-07-16,Fatehgarh Sahib,0.0,0.14355,reliable
2024-07-16,Firozpur,0.2082,0.14355,reliable
2024-07-16,Gurdaspur,0.0,0.14355,reliable
2024-07-16,Hoshiarpur,0.0,0.14355,reliable
2024-07-16,Jalandhar,0.0,0.14355,reliable
2024-07-16,Kapurthala,0.0,0.14355,reliable
2024-07-16,Ludhiana,0.0,0.14355,reliable
2024-07-16,Mansa,0.0,0.14355,reliable
2024-07-16,Moga,0.0,0.14355,reliable
2024-07-16,Muktsar,0.0,0.14355,reliable
2024-07-16,Nawanshahr,0.0,0.14355,reliable
2024-07-16,Patiala,0.0,0.14355,reliable
2024-07-16,Rupnagar,0.0,0.14355,reliable
2024-07-16,Sahibzada Ajit Singh Nagar,0.0,0.14355,reliable
2024-07-16,Sangrur,0.0,0.14355,reliable
2024-07-16,Tarn Taran,0.0,0.14355,reliable
2024-07-17,Amritsar,0.0,0.0,reliable
2024-07-17,Barnala,0.0,0.0,reliable
2024-07-17,Bathinda,0.0,0.0,reliable
2024-07-17,Faridkot,0.0,0.0,reliable
2024-07-17,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-17,Firozpur,0.0,0.0,reliable
2024-07-17,Gurdaspur,0.0,0.0,reliable
2024-07-17,Hoshiarpur,0.0,0.0,reliable
2024-07-17,Jalandhar,0.0,0.0,reliable
2024-07-17,Kapurthala,0.0,0.0,reliable
2024-07-17,Ludhiana,0.0,0.0,reliable
2024-07-17,Mansa,0.0,0.0,reliable
2024-07-17,Moga,0.0,0.0,reliable
2024-07-17,Muktsar,0.0,0.0,reliable
2024-07-17,Nawanshahr,0.0,0.0,reliable
2024-07-17,Patiala,0.0,0.0,reliable
2024-07-17,Rupnagar,0.0,0.0,reliable
2024-07-17,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-17,Sangrur,0.0,0.0,reliable
2024-07-17,Tarn Taran,0.0,0.0,reliable
2024-07-18,Amritsar,0.0,0.42484,reliable
2024-07-18,Barnala,0.48257,0.42484,reliable
2024-07-18,Bathinda,0.0,0.42484,reliable
2024-07-18,Faridkot,0.0,0.42484,reliable
2024-07-18,Fatehgarh Sahib,1.0,0.42484,reliable
2024-07-18,Firozpur,0.0,0.42484,reliable
2024-07-18,Gurdaspur,0.01787,0.42484,reliable
2024-07-18,Hoshiarpur,0.68632,0.42484,reliable
2024-07-18,Jalandhar,0.27426,0.42484,reliable
2024-07-18,Kapurthala,0.18077,0.42484,reliable
2024-07-18,Ludhiana,0.76851,0.42484,reliable
2024-07-18,Mansa,0.46496,0.42484,reliable
2024-07-18,Moga,0.0,0.42484,reliable
2024-07-18,Muktsar,0.0,0.42484,reliable
2024-07-18,Nawanshahr,1.0,0.42484,reliable
2024-07-18,Patiala,1.0,0.42484,reliable
2024-07-18,Rupnagar,1.0,0.42484,reliable
2024-07-18,Sahibzada Ajit Singh Nagar,1.0,0.42484,reliable
2024-07-18,Sangrur,1.0,0.42484,reliable
2024-07-18,Tarn Taran,0.0,0.42484,reliable
2024-07-19,Amritsar,0.0,0.0,reliable
2024-07-19,Barnala,0.0,0.0,reliable
2024-07-19,Bathinda,0.0,0.0,reliable
2024-07-19,Faridkot,0.0,0.0,reliable
2024-07-19,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-19,Firozpur,0.0,0.0,reliable
2024-07-19,Gurdaspur,0.0,0.0,reliable
2024-07-19,Hoshiarpur,0.0,0.0,reliable
2024-07-19,Jalandhar,0.0,0.0,reliable
2024-07-19,Kapurthala,0.0,0.0,reliable
2024-07-19,Ludhiana,0.0,0.0,reliable
2024-07-19,Mansa,0.0,0.0,reliable
2024-07-19,Moga,0.0,0.0,reliable
2024-07-19,Muktsar,0.0,0.0,reliable
2024-07-19,Nawanshahr,0.0,0.0,reliable
2024-07-19,Patiala,0.0,0.0,reliable
2024-07-19,Rupnagar,0.0,0.0,reliable
2024-07-19,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-19,Sangrur,0.0,0.0,reliable
2024-07-19,Tarn Taran,0.0,0.0,reliable
2024-07-20,Amritsar,0.0,0.01972,reliable
2024-07-20,Barnala,0.0,0.01972,reliable
2024-07-20,Bathinda,0.0,0.01972,reliable
2024-07-20,Faridkot,0.0,0.01972,reliable
2024-07-20,Fatehgarh Sahib,0.0,0.01972,reliable
2024-07-20,Firozpur,0.04867,0.01972,reliable
2024-07-20,Gurdaspur,0.0,0.01972,reliable
2024-07-20,Hoshiarpur,0.0,0.01972,reliable
2024-07-20,Jalandhar,0.0,0.01972,reliable
2024-07-20,Kapurthala,0.0,0.01972,reliable
2024-07-20,Ludhiana,0.0,0.01972,reliable
2024-07-20,Mansa,0.0,0.01972,reliable
2024-07-20,Moga,0.0,0.01972,reliable
2024-07-20,Muktsar,0.0,0.01972,reliable
2024-07-20,Nawanshahr,0.0,0.01972,reliable
2024-07-20,Patiala,0.0,0.01972,reliable
2024-07-20,Rupnagar,0.0,0.01972,reliable
2024-07-20,Sahibzada Ajit Singh Nagar,0.0,0.01972,reliable
2024-07-20,Sangrur,0.0,0.01972,reliable
2024-07-20,Tarn Taran,0.0,0.01972,reliable
2024-07-21,Amritsar,0.0,0.0,reliable
2024-07-21,Barnala,0.0,0.0,reliable
2024-07-21,Bathinda,0.0,0.0,reliable
2024-07-21,Faridkot,0.0,0.0,reliable
2024-07-21,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-21,Firozpur,0.0,0.0,reliable
2024-07-21,Gurdaspur,0.0,0.0,reliable
2024-07-21,Hoshiarpur,0.0,0.0,reliable
2024-07-21,Jalandhar,0.0,0.0,reliable
2024-07-21,Kapurthala,0.0,0.0,reliable
2024-07-21,Ludhiana,0.0,0.0,reliable
2024-07-21,Mansa,0.0,0.0,reliable
2024-07-21,Moga,0.0,0.0,reliable
2024-07-21,Muktsar,0.0,0.0,reliable
2024-07-21,Nawanshahr,0.0,0.0,reliable
2024-07-21,Patiala,0.0,0.0,reliable
2024-07-21,Rupnagar,0.0,0.0,reliable
2024-07-21,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-21,Sangrur,0.0,0.0,reliable
2024-07-21,Tarn Taran,0.0,0.0,reliable
2024-07-22,Amritsar,0.26918,0.57318,reliable
2024-07-22,Barnala,0.9709,0.57318,reliable
2024-07-22,Bathinda,0.00476,0.57318,reliable
2024-07-22,Faridkot,0.0,0.57318,reliable
2024-07-22,Fatehgarh Sahib,1.0,0.57318,reliable
2024-07-22,Firozpur,0.0,0.57318,reliable
2024-07-22,Gurdaspur,0.96551,0.57318,reliable
2024-07-22,Hoshiarpur,1.0,0.57318,reliable
2024-07-22,Jalandhar,0.98118,0.57318,reliable
2024-07-22,Kapurthala,0.92134,0.57318,reliable
2024-07-22,Ludhiana,1.0,0.57318,reliable
2024-07-22,Mansa,0.52579,0.57318,reliable
2024-07-22,Moga,0.34278,0.57318,reliable
2024-07-22,Muktsar,0.0,0.57318,reliable
2024-07-22,Nawanshahr,1.0,0.57318,reliable
2024-07-22,Patiala,1.0,0.57318,reliable
2024-07-22,Rupnagar,1.0,0.57318,reliable
2024-07-22,Sahibzada Ajit Singh Nagar,1.0,0.57318,reliable
2024-07-22,Sangrur,1.0,0.57318,reliable
2024-07-22,Tarn Taran,0.09146,0.57318,reliable
2024-07-23,Amritsar,1.0,0.80326,reliable
2024-07-23,Barnala,1.0,0.80326,reliable
2024-07-23,Bathinda,1.0,0.80326,reliable
2024-07-23,Faridkot,1.0,0.80326,reliable
2024-07-23,Fatehgarh Sahib,0.18746,0.80326,reliable
2024-07-23,Firozpur,1.0,0.80326,reliable
2024-07-23,Gurdaspur,1.0,0.80326,reliable
2024-07-23,Hoshiarpur,1.0,0.80326,reliable
2024-07-23,Jalandhar,1.0,0.80326,reliable
2024-07-23,Kapurthala,1.0,0.80326,reliable
2024-07-23,Ludhiana,0.98071,0.80326,reliable
2024-07-23,Mansa,1.0,0.80326,reliable
2024-07-23,Moga,1.0,0.80326,reliable
2024-07-23,Muktsar,1.0,0.80326,reliable
2024-07-23,Nawanshahr,0.83904,0.80326,reliable
2024-07-23,Patiala,0.20563,0.80326,reliable
2024-07-23,Rupnagar,0.11117,0.80326,reliable
2024-07-23,Sahibzada Ajit Singh Nagar,0.0,0.80326,reliable
2024-07-23,Sangrur,0.98815,0.80326,reliable
2024-07-23,Tarn Taran,1.0,0.80326,reliable
2024-07-24,Amritsar,0.0,0.0,reliable
2024-07-24,Barnala,0.0,0.0,reliable
2024-07-24,Bathinda,0.0,0.0,reliable
2024-07-24,Faridkot,0.0,0.0,reliable
2024-07-24,Fatehgarh Sahib,0.0,0.0,reliable
2024-07-24,Firozpur,0.0,0.0,reliable
2024-07-24,Gurdaspur,0.0,0.0,reliable
2024-07-24,Hoshiarpur,0.0,0.0,reliable
2024-07-24,Jalandhar,0.0,0.0,reliable
2024-07-24,Kapurthala,0.0,0.0,reliable
2024-07-24,Ludhiana,0.0,0.0,reliable
2024-07-24,Mansa,0.0,0.0,reliable
2024-07-24,Moga,0.0,0.0,reliable
2024-07-24,Muktsar,0.0,0.0,reliable
2024-07-24,Nawanshahr,0.0,0.0,reliable
2024-07-24,Patiala,0.0,0.0,reliable
2024-07-24,Rupnagar,0.0,0.0,reliable
2024-07-24,Sahibzada Ajit Singh Nagar,0.0,0.0,reliable
2024-07-24,Sangrur,0.0,0.0,reliable
2024-07-24,Tarn Taran,0.0,0.0,reliable
2024-07-25,Amritsar,0.0,0.0,reliable
2024-07-25,Barnala,0.0,0.0,reliable
